id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
0_0,0.3181312,0.4691398,0.35088432,1.5623198,0.5098264
0_1,0.31813037,0.8065963,0.7098503,1.3620732,0.7366154
0_2,0.27712145,0.54773605,0.45878756,0.75700635,0.6577306
0_3,0.30824608,0.8504442,0.6307577,0.9732444,0.86170447
0_4,0.30838,0.57812214,0.44307637,0.6152875,0.60981566
0_5,0.3918461,1.0275699,0.80866945,1.2074585,0.94247293
0_6,0.23270942,0.12977894,0.088345446,0.24694271,0.24342039
0_7,0.11093649,0.48731253,0.25540754,0.3805269,0.3642915
0_8,0.076672144,0.29412264,0.18027166,0.25117272,0.2986647
0_9,0.043972783,0.18875553,0.10873808,0.13168696,0.13029248
0_10,0.08271421,0.45758244,0.23992456,0.26814073,0.3713665
0_11,0.5733548,0.42840356,0.3013206,0.27630687,0.33932102
0_12,1.2604535,0.70630044,0.4492051,0.55648184,0.7307421
0_13,1.3471581,1.0234221,0.7112719,0.6338786,0.5185777
0_14,1.0990071,1.2024016,0.7785181,0.8405311,0.98294324
0_15,1.3323486,1.4846106,0.9246728,0.8508582,0.7405349
0_16,0.61200845,0.78799963,0.5198657,0.6322073,0.56249684
0_17,0.6298347,0.65876544,0.54162383,0.5892761,0.64051455
0_18,0.10592861,0.21025944,0.14651519,0.17891291,0.19896275
0_19,0.10905865,0.59578913,0.30975908,0.35762608,0.30529073
0_20,0.056571405,0.15002945,0.08639956,0.10522197,0.1085371
0_21,0.054324552,0.24505356,0.16675748,0.14395434,0.12525018
0_22,0.09960213,0.3543539,0.20981354,0.25146225,0.25181866
0_23,0.3660277,0.3732977,0.38641372,0.27476227,0.30768627
0_24,0.49435255,1.4565926,1.2215164,1.0779588,0.80305016
0_25,0.3358761,0.36870128,0.3162129,0.31891757,0.24618411
0_26,0.33070213,0.5336316,0.4489088,0.50219405,0.6223695
0_27,0.15846157,0.3984307,0.4321251,0.38542974,0.35691446
0_28,0.09625667,0.3537526,0.3891967,0.36457738,0.35591882
0_29,0.33584368,0.5689378,0.5113698,0.52411366,0.46667257
0_30,0.36221337,0.41836014,0.35556537,0.4948482,0.40807486
0_31,0.091776095,0.3303191,0.16617931,0.2636492,0.14617682
0_32,0.03312204,0.10056169,0.049263608,0.0979217,0.06397396
0_33,0.024548903,0.122657046,0.041385666,0.09652865,0.05066151
0_34,0.1329318,0.14888522,0.059064314,0.091990136,0.08147983
0_35,1.3573601,0.9332433,0.7280507,0.61327255,0.55266553
0_36,0.94050384,0.83990526,0.70513135,0.61364394,0.64492494
0_37,1.1571194,0.99142826,0.87195086,0.6191386,0.73239374
0_38,0.78289735,0.63038397,0.5613531,0.48475832,0.6463784
0_39,0.3352552,0.45181397,0.46638116,0.45546353,0.41399193
0_40,0.07249728,0.2312723,0.14810753,0.17785305,0.17338967
0_41,0.03545841,0.19033267,0.07421605,0.12732299,0.10930011
0_42,0.023709588,0.07583091,0.042618595,0.061643004,0.06802581
0_43,0.03655122,0.12615462,0.08107446,0.12755774,0.13445811
0_44,0.42675486,0.6193925,0.5533637,0.6035478,0.50138146
0_45,0.73512816,0.56123257,0.5190446,0.4570995,0.6027032
0_46,0.67863405,0.47468174,0.4308216,0.37540436,0.5798397
0_47,0.34827363,0.59399056,0.6774157,0.49269873,0.48461986
0_48,0.16122054,0.4403836,0.4642826,0.4907139,0.44778398
0_49,0.16124961,0.273982,0.2563051,0.30192897,0.3015439
0_50,0.15570305,0.35639665,0.2930097,0.5135391,0.42525232
0_51,0.1799531,0.23153822,0.22789255,0.50609756,0.34725434
0_52,0.34111568,0.48591816,0.3937847,0.9590063,0.50660276
