id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
0_0,0.16323769,0.45466164,0.30664402,1.1225212,0.5216515
0_1,0.09047705,0.82171184,0.6744901,1.1730044,0.6702312
0_2,0.13575283,0.46586117,0.4526969,0.6811345,0.6926764
0_3,0.27810374,0.8682821,0.81115556,1.0728152,0.9828722
0_4,0.21015635,0.48167416,0.49800164,0.69596136,0.6388637
0_5,0.34936982,0.9877708,1.035305,1.2079298,0.9774204
0_6,0.12943229,0.13666242,0.1317206,0.20328182,0.227463
0_7,0.09178948,0.5166131,0.33365446,0.3760716,0.43662637
0_8,0.08891173,0.4003981,0.2561333,0.2898578,0.37063992
0_9,0.047400005,0.23292498,0.15149179,0.1420899,0.13684888
0_10,0.10118893,0.5607097,0.346264,0.27754644,0.3710156
0_11,0.55556124,0.4338861,0.327853,0.24627665,0.3263892
0_12,1.1101489,0.78340477,0.59093654,0.52985686,0.7540231
0_13,1.0926344,1.2252612,0.8576019,0.6903267,0.6181979
0_14,1.0639349,1.2933106,0.8181436,0.89570963,0.93055475
0_15,1.5232741,1.5968792,1.0823121,0.93337345,0.8314495
0_16,0.6775224,1.0100449,0.6496502,0.8471681,0.6306317
0_17,0.4791582,0.798654,0.6615078,0.6623843,0.60743046
0_18,0.09182819,0.21067637,0.14462788,0.16069475,0.17620009
0_19,0.09244131,0.5984938,0.3028389,0.3249529,0.25113845
0_20,0.04322751,0.14831802,0.0787582,0.10445654,0.08893617
0_21,0.05919482,0.206408,0.12058582,0.1286985,0.10253802
0_22,0.07778884,0.2617661,0.14667192,0.18936059,0.17229116
0_23,0.31187785,0.269287,0.22420146,0.2206405,0.24467275
0_24,0.38889533,0.83860916,0.6788185,0.6936645,0.5640591
0_25,0.31342423,0.24214733,0.22387898,0.27335092,0.29217497
0_26,0.5039837,0.4457898,0.37268427,0.42794782,0.5541004
0_27,0.2231492,0.3629953,0.4214406,0.3883403,0.34313595
0_28,0.109051734,0.2180425,0.26048684,0.24433954,0.28992698
0_29,0.3516956,0.49193478,0.49553245,0.48578,0.5092296
0_30,0.33650005,0.220859,0.20546094,0.27926564,0.3301986
0_31,0.14294755,0.3215756,0.16458614,0.23907587,0.17701823
0_32,0.0757877,0.12673971,0.05639615,0.113462694,0.07259993
0_33,0.067563415,0.12543097,0.029782668,0.07964499,0.064546235
0_34,0.20308551,0.124424145,0.049067095,0.07514862,0.10167399
0_35,1.2995057,0.7427719,0.6592016,0.43047154,0.475559
0_36,1.4895842,0.6361934,0.6354022,0.4893855,0.57274425
0_37,1.0736265,0.89848894,0.9844462,0.67268497,0.7563721
0_38,0.6713183,0.45511204,0.64147884,0.49972844,0.7752328
0_39,0.2725479,0.47295058,0.66227245,0.6167116,0.5681987
0_40,0.07926638,0.32564378,0.25940645,0.28575242,0.26233482
0_41,0.0938707,0.285927,0.16395576,0.217445,0.2557006
0_42,0.05358178,0.14012185,0.11905964,0.117300265,0.14484048
0_43,0.055646718,0.15435033,0.14685753,0.15830001,0.24933378
0_44,0.43958643,0.5180369,0.4963857,0.460827,0.5645991
0_45,0.80118716,0.4670343,0.55298686,0.48350954,0.6476503
0_46,0.68290883,0.43911976,0.5139476,0.48190886,0.70035505
0_47,0.2698713,0.38698328,0.53142774,0.4402759,0.46049514
0_48,0.12131719,0.3396227,0.45757988,0.4879375,0.51356757
0_49,0.11539939,0.22589853,0.26507917,0.33770454,0.4960638
0_50,0.07549762,0.23877758,0.23838207,0.3092605,0.36890617
0_51,0.04961077,0.1665914,0.27745274,0.383596,0.48252568
0_52,0.32291657,0.5464569,0.4464731,0.96463484,0.7771678
