id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
0_0,0.2073861,0.39091468,0.2581436,0.79949296,0.35014802
0_1,0.11838479,0.8178829,0.5032991,0.95226467,0.5057747
0_2,0.18949366,0.47137344,0.34404147,0.5500189,0.52672505
0_3,0.27931994,0.7955534,0.49091873,0.8228084,0.6895556
0_4,0.23068695,0.41293412,0.299685,0.48331708,0.39477164
0_5,0.23943289,0.7242699,0.54353404,0.79976374,0.62413114
0_6,0.15182236,0.124925345,0.07889866,0.12412341,0.12685937
0_7,0.11547644,0.50665253,0.2518202,0.35217172,0.37066942
0_8,0.1258797,0.37784111,0.20411077,0.2591896,0.28419566
0_9,0.0648451,0.2824982,0.18731022,0.18393975,0.16581929
0_10,0.11907627,0.58034915,0.29440743,0.285625,0.36409026
0_11,0.46762347,0.5318745,0.29007462,0.25262552,0.3059063
0_12,1.0632167,0.8132551,0.434097,0.4909191,0.67556125
0_13,1.1318457,1.1452209,0.5574287,0.53734124,0.48835075
0_14,1.0104749,1.5196463,0.7539493,0.79697233,0.9038183
0_15,1.4462695,1.1865355,0.84418714,0.8121574,0.80822587
0_16,0.77901053,0.90940917,0.6002985,0.6712479,0.5722747
0_17,0.53259826,0.5564094,0.5812275,0.5050851,0.5716665
0_18,0.109834306,0.211012,0.15695883,0.18155912,0.20291507
0_19,0.10225377,0.7306941,0.40651786,0.40286887,0.36917675
0_20,0.0630542,0.14774323,0.07689014,0.09623782,0.09383147
0_21,0.05826573,0.2384434,0.1543442,0.13964368,0.13611689
0_22,0.09889414,0.31734633,0.19579276,0.24697343,0.27568415
0_23,0.3271886,0.28554535,0.24282005,0.2626599,0.2727368
0_24,0.40765777,0.9852555,0.8673226,0.995909,0.7452721
0_25,0.30377844,0.1834696,0.15848655,0.22588098,0.23291403
0_26,0.37697744,0.48867014,0.32008216,0.4663423,0.6044493
0_27,0.2200765,0.42857477,0.36968288,0.38463005,0.34363788
0_28,0.09497444,0.26667315,0.25846523,0.25472376,0.26840767
0_29,0.4270016,0.7202594,0.54426086,0.51318824,0.4762091
0_30,0.44946906,0.46985793,0.30935633,0.46884993,0.40250635
0_31,0.13264582,0.2844001,0.111681,0.20420551,0.14350839
0_32,0.054160453,0.12276587,0.04945218,0.09569159,0.07074343
0_33,0.037829205,0.16358829,0.044492677,0.09499504,0.07898519
0_34,0.13362038,0.16565987,0.058402322,0.07981674,0.102144554
0_35,1.3967199,1.1700108,0.7348422,0.45232898,0.6002452
0_36,1.0937147,0.56170785,0.46056157,0.35158914,0.48261937
0_37,1.1096624,0.93342054,1.0354036,0.73548234,0.8886999
0_38,0.74807346,0.5090301,0.60500634,0.43661797,0.7292382
0_39,0.26605806,0.53886724,0.6788184,0.57423663,0.56073993
0_40,0.105052195,0.28215867,0.2302967,0.22510888,0.25407907
0_41,0.124320805,0.30348817,0.16340962,0.20035954,0.27734876
0_42,0.0658448,0.14406854,0.100412756,0.0955292,0.13291799
0_43,0.04769031,0.178573,0.1445823,0.13850245,0.21052179
0_44,0.52942073,0.66099644,0.55173105,0.46951228,0.56760126
0_45,0.95977914,0.48349664,0.59549457,0.44434214,0.67495596
0_46,0.8507117,0.45938474,0.55755657,0.48165214,0.7520374
0_47,0.31703964,0.4196769,0.56220007,0.45932758,0.46736646
0_48,0.15875724,0.3156661,0.4421014,0.4474738,0.5152892
0_49,0.11703166,0.18171316,0.22842729,0.2803,0.40342742
0_50,0.06374312,0.22680542,0.19648537,0.33496583,0.34270045
0_51,0.039216235,0.18601035,0.22928059,0.4738994,0.36192667
0_52,0.40567878,0.5381485,0.38776577,1.1392459,0.6345577
