id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
0_0,0.29205158,0.4837758,0.3722385,1.7025678,0.5784202
0_1,0.29605296,0.94272554,0.8453172,1.5869496,0.8759786
0_2,0.2306838,0.35065725,0.512605,0.7151254,0.67129153
0_3,0.31409913,0.58279455,0.6891892,0.94634175,0.8823986
0_4,0.31651074,0.3916568,0.49195325,0.57917714,0.5649164
0_5,0.4368847,0.708668,0.8839545,1.0444515,0.9255016
0_6,0.21746695,0.10895237,0.12915675,0.24012014,0.25912434
0_7,0.11674735,0.4314401,0.28492677,0.38008782,0.38631517
0_8,0.09069266,0.3017678,0.21493593,0.2655246,0.3042313
0_9,0.03907829,0.18306413,0.14232893,0.14284861,0.16300175
0_10,0.10258911,0.38393182,0.2624073,0.27584237,0.3543033
0_11,0.4411131,0.3119206,0.2575488,0.21548302,0.27852905
0_12,1.2105522,0.6742216,0.4973589,0.48073035,0.7070211
0_13,1.4574189,1.1959466,0.82010055,0.6869246,0.65359765
0_14,0.9455205,1.2633733,0.82090026,0.8246023,0.9514083
0_15,1.4812868,1.2695756,0.98393047,0.837747,0.8885329
0_16,0.7491417,0.77813125,0.62288034,0.6579904,0.60635144
0_17,0.5784584,0.69600964,0.6462775,0.66920316,0.6563835
0_18,0.13982046,0.20491436,0.18098706,0.17724872,0.24824978
0_19,0.11399292,0.50156116,0.2856273,0.32454467,0.31182325
0_20,0.061234728,0.20072605,0.1283989,0.15640518,0.14779474
0_21,0.11882393,0.2521365,0.18629308,0.18217209,0.16531788
0_22,0.15779144,0.29554632,0.21825807,0.26015586,0.29562575
0_23,0.2520045,0.2264558,0.2613386,0.22293824,0.22293246
0_24,0.5595729,0.7434033,0.69621116,0.73061883,0.6076797
0_25,0.42784303,0.299012,0.31881902,0.39515257,0.3534717
0_26,0.5287168,0.53815484,0.44631243,0.5682372,0.6475003
0_27,0.16976807,0.27782667,0.29839677,0.2862577,0.25989285
0_28,0.106198296,0.24127737,0.3008535,0.3392098,0.3328706
0_29,0.3567706,0.5349512,0.5505109,0.5300027,0.47087193
0_30,0.40545785,0.36489892,0.30116746,0.45050907,0.37877566
0_31,0.10095067,0.29275876,0.1482856,0.25450718,0.16426212
0_32,0.04035813,0.12750384,0.06321012,0.14264655,0.052321166
0_33,0.04250721,0.13375756,0.05491425,0.18009207,0.07751334
0_34,0.20998111,0.12888232,0.075405546,0.13415928,0.10427353
0_35,1.3210572,0.77045876,0.60633004,0.5722028,0.53881973
0_36,1.0671446,0.87700534,0.73775244,0.73497695,0.6817516
0_37,1.0888698,0.8667299,0.88953984,0.7016126,0.7353668
0_38,0.6603786,0.54392,0.5776895,0.45657957,0.5812402
0_39,0.30851442,0.45164752,0.4976486,0.41040486,0.4221071
0_40,0.07972708,0.29106033,0.21193328,0.23160705,0.23238736
0_41,0.042977218,0.23160347,0.1230717,0.18455225,0.16587147
0_42,0.037626166,0.1299507,0.10376868,0.12315757,0.10488029
0_43,0.05060123,0.20208028,0.17030413,0.20589936,0.22651005
0_44,0.4249669,0.5846801,0.58708894,0.5369627,0.51106286
0_45,0.87918776,0.6042249,0.64916456,0.56517124,0.6861857
0_46,0.7759752,0.5303093,0.5924972,0.5357006,0.6870584
0_47,0.4094485,0.5456381,0.7043581,0.5222642,0.50587285
0_48,0.23070008,0.5412876,0.6541748,0.63840723,0.6064849
0_49,0.20072073,0.29679674,0.43755323,0.44177932,0.44689837
0_50,0.21505496,0.37592593,0.48232317,0.6398394,0.54029804
0_51,0.2546991,0.527284,0.5815752,1.3847525,0.7676949
0_52,0.46296102,0.73644876,0.56011504,1.992524,0.6963475
