id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
10421216_0,0.80080956,1.2621783,1.0820374,1.5663922,0.8970033
10421216_1,0.5398038,0.8764149,0.5620857,1.2350721,0.5982538
10421216_2,0.119453736,0.26472986,0.174369,0.3397165,0.23558092
10421216_3,0.06478151,0.19837838,0.103716776,0.2392189,0.14190361
10421216_4,0.018653974,0.10573784,0.05580576,0.13763471,0.077938065
10421216_5,0.026975596,0.10735747,0.04882475,0.13044003,0.06995952
10421216_6,0.059103027,0.30456227,0.1026148,0.28943646,0.1342482
10421216_7,0.03977449,0.119117856,0.050352924,0.12442623,0.05622572
10421216_8,0.061789587,0.36417145,0.20640427,0.30361354,0.17314944
10421216_9,0.5188315,0.22419399,0.108418986,0.33615088,0.2657091
10421216_10,0.63297904,0.46285135,0.3646288,0.49107406,0.31653726
10421216_11,0.2656625,0.24196301,0.24219635,0.40020466,0.26317704
10421216_12,0.2956292,0.20247078,0.23536742,0.35413694,0.19545332
10421216_13,0.18025559,0.21389872,0.24997532,0.37812594,0.19633418
10421216_14,0.33250827,0.29027218,0.37070793,0.46425223,0.2793032
10421216_15,0.5511863,0.41133174,0.37377846,0.7763032,0.6023871
10421216_16,0.552591,0.6031704,0.6109896,0.6150377,0.46221304
10421216_17,0.16955593,0.6643934,0.62645525,0.6434921,0.5208861
10421216_18,0.22875825,0.4916883,0.37674764,0.40502313,0.4189035
10421216_19,0.19692783,0.26455632,0.24515544,0.24476193,0.22843552
10421216_20,0.11119345,0.34003484,0.31164604,0.35846776,0.27937096
10421216_21,0.3335142,0.55306906,0.37592188,0.4810086,0.31803688
10421216_22,0.36669236,0.34198993,0.2698902,0.5324465,0.3771519
10421216_23,0.24132487,0.29919666,0.16715813,0.30122694,0.16852944
10421216_24,0.13440278,0.18329841,0.11643953,0.23819625,0.145329
10421216_25,0.11895897,0.14813,0.108363815,0.21278426,0.10808267
10421216_26,0.26102415,0.24993718,0.20339897,0.3661275,0.2607758
10421216_27,0.776618,0.37028837,0.28998935,0.45371902,0.43665096
10421216_28,0.22647312,0.4904918,0.49920455,0.43443632,0.32637542
10421216_29,0.4396753,0.8055305,0.72917163,0.6510396,0.46923834
10421216_30,0.669021,0.64688724,0.50410914,0.5807805,0.49355417
10421216_31,0.6017518,1.0417805,0.89494497,0.76546884,0.5821762
10421216_32,0.18416017,0.38075286,0.28470072,0.39159083,0.29683155
10421216_33,0.06011921,0.20763218,0.09464555,0.17851266,0.070117995
10421216_34,0.021952145,0.11395617,0.052436948,0.10865137,0.060604498
10421216_35,0.010952672,0.083769955,0.03833215,0.080906466,0.03672571
10421216_36,0.051018964,0.17220744,0.073488116,0.14486411,0.07740724
10421216_37,0.09553946,0.27280012,0.14485988,0.19057581,0.08751145
10421216_38,0.12339179,0.91184473,0.63363075,0.6478232,0.3764982
10421216_39,0.6329833,0.4417718,0.27869004,0.305728,0.21345003
10421216_40,0.7272037,1.1128742,0.8019068,0.87692237,0.5358989
10421216_41,0.036437966,0.1654342,0.095764056,0.1573182,0.08636631
10421216_42,0.014615384,0.118417785,0.038806356,0.09835385,0.031269975
10421216_43,0.009853682,0.12193483,0.037071437,0.10175236,0.029708248
10421216_44,0.015732493,0.110779114,0.03573838,0.0988833,0.034894038
10421216_45,0.020619659,0.109529175,0.033823468,0.0933986,0.057615
10421216_46,0.02132459,0.12636566,0.045314103,0.0915841,0.039301477
10421216_47,0.004818701,0.112458624,0.049408115,0.08456077,0.0525496
10421216_48,0.010553122,0.17450903,0.052471302,0.119218245,0.06713818
10421216_49,0.019608669,0.109418504,0.05057861,0.08015254,0.047797944
10421216_50,0.017034043,0.11225434,0.054455787,0.087967575,0.053805508
10421216_51,0.026267504,0.20498237,0.05477354,0.13934505,0.047075354
10421216_52,0.025764858,0.1164122,0.034020737,0.09334928,0.034820534
10421216_53,0.022151072,0.13262427,0.034812436,0.10861108,0.030673638
10421216_54,0.019509953,0.09739146,0.026923211,0.0853965,0.01674658
10421216_55,0.18497193,0.2797522,0.19211942,0.26714984,0.17005037
10421216_56,0.3470788,0.29370838,0.21089795,0.2115137,0.20587304
10421216_57,0.8343047,0.5230619,0.4010617,0.4553281,0.49751416
10421216_58,0.31459272,0.6866119,0.6376437,0.49232334,0.3740423
10421216_59,0.5571067,1.1601676,1.0160476,0.7666799,0.549184
10421216_60,0.8093601,1.2443945,0.8757341,0.68633264,0.617162
10421216_61,0.6638985,1.4332093,1.2000566,0.6860222,0.43846023
10421216_62,0.30159137,0.68987787,0.48688328,0.428441,0.38123116
10421216_63,0.077228904,0.24744758,0.118036605,0.14395359,0.061315697
10421216_64,0.02150299,0.115159065,0.05030728,0.075691074,0.046695486
10421216_65,0.00833502,0.091028005,0.038079582,0.06642864,0.03372971
10421216_66,0.021996714,0.1527641,0.054465607,0.098071575,0.052191436
10421216_67,0.013787329,0.13956591,0.048779875,0.08752836,0.042094566
10421216_68,0.018732727,0.12771061,0.064786494,0.08567418,0.061085045
10421216_69,0.09418665,0.17056096,0.108785085,0.11325224,0.11052736
10421216_70,0.42238957,0.5435065,0.3006106,0.25543356,0.2627964
10421216_71,0.45785934,1.8252678,1.2192036,1.081572,0.65340376
10421216_72,0.27718627,0.40763152,0.15534776,0.15231767,0.084262
10421216_73,0.28323048,0.8967322,0.5285474,0.4911986,0.406834
10421216_74,0.078163035,0.2626393,0.12563753,0.16960001,0.10714212
10421216_75,0.013617152,0.15451287,0.07345356,0.099142656,0.04888738
10421216_76,0.01659195,0.14912842,0.07386251,0.104131415,0.059974547
10421216_77,0.113386594,0.27434993,0.12814358,0.17258339,0.09252688
10421216_78,0.52153206,0.65723,0.27987298,0.56204134,0.4885509
10421216_79,0.37703842,0.7247585,0.6085096,0.57845294,0.3720713
10421216_80,0.24500051,0.48611754,0.48537713,0.41916823,0.4148617
10421216_81,0.71012545,0.39729533,0.5081024,0.341994,0.51074624
10421216_82,0.38532633,0.22845042,0.3595822,0.23202157,0.3478009
10421216_83,0.35481536,0.36761495,0.4823622,0.3988612,0.4472321
10421216_84,0.8133913,0.627987,0.71505713,0.6377523,0.51048756
10421216_85,0.67651457,0.5248015,0.4955253,0.6114605,0.6082954
10421216_86,0.8010457,0.65301204,0.5323965,0.57905304,0.4828406
10421216_87,0.29880267,0.31550044,0.29551664,0.3695572,0.30016595
10421216_88,0.02205722,0.07236952,0.045437068,0.067542106,0.06633889
10421216_89,0.030197185,0.15690203,0.08326566,0.10883768,0.10612447
10421216_90,0.032928985,0.27708632,0.16722228,0.16837382,0.19990693
10421216_91,0.10121596,0.79145426,0.6532921,0.50156915,0.4642719
10421216_92,0.2303024,1.2775995,0.84098274,0.5698173,0.52447754
10421216_93,0.3425847,1.1686974,0.7230991,0.5986986,0.5397944
10421216_94,0.37832016,1.1338577,0.9166068,0.8291383,0.59970486
10421216_95,0.09222534,0.38671327,0.24151379,0.28397587,0.2922724
10421216_96,0.05134642,0.30633926,0.149414,0.20885396,0.17845017
10421216_97,0.007886149,0.09960506,0.052262343,0.08187018,0.062667824
10421216_98,0.008640253,0.07669915,0.032768577,0.06472511,0.042546917
10421216_99,0.020600919,0.15010646,0.052132122,0.10602191,0.061487466
10421216_100,0.012604413,0.14264098,0.05666007,0.10782811,0.053993978
10421216_101,0.037643947,0.20411795,0.11534937,0.25422642,0.14115542
10421216_102,0.22845742,0.28511077,0.14491956,0.41457242,0.23158632
10421216_103,0.03014568,0.17483447,0.09325842,0.21333966,0.13325305
10421216_104,0.022217896,0.0846215,0.043356672,0.075447515,0.054955035
10421216_105,0.037805222,0.110762954,0.033562116,0.07428099,0.050872087
10421216_106,0.022067763,0.10949691,0.03389731,0.07142541,0.054757096
10421216_107,0.026434027,0.122343056,0.048274204,0.08702351,0.06515598
10421216_108,0.1059091,0.3212505,0.1351352,0.18655607,0.12666062
10421216_109,0.20301479,0.34535584,0.16112405,0.18299174,0.15143105
10421216_110,1.7080214,2.6098928,1.469729,0.94552493,0.8911475
10421216_111,1.4608443,1.4693848,0.90294224,0.6030784,0.5830071
10421216_112,0.9808381,0.898324,0.4161423,0.3137539,0.2188631
10421216_113,1.4276047,1.7056565,0.9948907,0.8256136,0.78810334
10421216_114,0.54909503,0.22816569,0.12221512,0.09501482,0.12322003
10421216_115,0.057835653,0.13164417,0.036547296,0.05714469,0.036221333
10421216_116,0.013767091,0.08507243,0.018950656,0.047151268,0.01669486
10421216_117,0.019921519,0.117822416,0.034856,0.0900442,0.051382568
10421216_118,0.06236048,0.08305368,0.042960644,0.07437576,0.0710457
10421216_119,0.124312446,0.22836187,0.14758423,0.20814931,0.13470712
10421216_120,0.15735167,0.22943108,0.15220362,0.22703123,0.1789475
10421216_121,0.05036989,0.34298968,0.2467809,0.44354665,0.23755564
10421216_122,0.0326943,0.13053715,0.06411443,0.147851,0.07154542
10421216_123,0.02339191,0.16177563,0.0522426,0.1344783,0.0711011
10421216_124,0.010762824,0.111318655,0.045907073,0.08026508,0.038650833
10421216_125,0.04165639,0.1996481,0.08261528,0.13327777,0.0677287
10421216_126,0.07515544,0.24687937,0.09270446,0.17684594,0.1422025
10421216_127,0.03201605,0.105925225,0.019578533,0.056963388,0.02653555
10421216_128,0.013607552,0.13217184,0.051479533,0.09189601,0.053154282
10421216_129,0.017314754,0.20395301,0.06391897,0.12507427,0.053111453
10421216_130,0.012482754,0.07264559,0.025743822,0.05724465,0.041977018
10421216_131,0.011739778,0.1075938,0.034953497,0.079327546,0.036088735
10421216_132,0.0116985,0.08198356,0.027476082,0.0600429,0.036325537
10421216_133,0.012327904,0.08509596,0.03195355,0.06836286,0.042057544
10421216_134,0.009300496,0.08311087,0.038411587,0.06879987,0.04088852
10421216_135,0.11984784,0.29630557,0.158863,0.30271643,0.22465856
10421216_136,0.3080039,0.82128906,0.44254315,0.8054254,0.47488236
10421216_137,0.18041238,0.8087566,0.62257123,0.71944344,0.52946675
10421216_138,0.18034466,0.3233579,0.2732057,0.30994195,0.19066463
10421216_139,0.10780996,0.3804612,0.23217544,0.37663442,0.29122865
10421216_140,0.08903985,0.28729436,0.18735263,0.2700988,0.18907888
10421216_141,0.060975436,0.2594367,0.24070227,0.27663723,0.24270193
10421216_142,0.17160308,0.27484834,0.21988735,0.25709355,0.25974435
10421216_143,0.45879632,0.49442878,0.45157534,0.416271,0.3602236
10421216_144,0.37652344,0.79164714,0.7379447,0.660735,0.51755714
10421216_145,0.2328588,0.5046981,0.49694407,0.3957195,0.3243541
10421216_146,0.2729278,0.40614492,0.2971352,0.3221535,0.39517754
10421216_147,0.13528775,0.4106146,0.33165205,0.313035,0.25807577
10421216_148,0.069180384,0.31329438,0.25571266,0.2997803,0.22096872
10421216_149,0.08836266,0.18150723,0.09275193,0.14679939,0.089186534
10421216_150,0.05424413,0.16680545,0.05734715,0.13293117,0.07242072
10421216_151,0.010598211,0.08832313,0.031381942,0.07743851,0.038509462
10421216_152,0.017811496,0.080154166,0.03328111,0.070250444,0.042622663
10421216_153,0.3328609,0.24189982,0.11727429,0.16192219,0.12102626
10421216_154,0.305336,0.31316322,0.17284855,0.18150656,0.12572923
10421216_155,0.29722744,0.6125152,0.45913267,0.40219682,0.34274003
10421216_156,0.6355641,0.81944233,0.5316392,0.530694,0.37195063
10421216_157,1.0848856,1.9103351,1.4513643,0.82383,0.5893892
10421216_158,0.5247953,1.8629988,1.5640028,1.0821015,0.840156
10421216_159,0.5643549,0.928492,0.74910504,0.5776373,0.61756396
10421216_160,0.89273894,0.63397235,0.46624875,0.45453516,0.56111825
10421216_161,0.12636411,0.3229085,0.20366354,0.18928568,0.28459135
10421216_162,0.018113328,0.52648795,0.3184359,0.29515824,0.24503717
10421216_163,0.018474935,0.11409951,0.067802444,0.082807705,0.06843732
10421216_164,0.0236765,0.22829969,0.13448235,0.1717532,0.14096823
10421216_165,0.16325274,0.37008923,0.1967966,0.41885218,0.3928228
10421216_166,0.5723829,0.85320616,0.5022084,0.9497756,0.56308615
10421216_167,0.033904094,0.11550239,0.06313379,0.14867148,0.11096175
10421216_168,0.007699713,0.08732279,0.025994929,0.08142279,0.04524052
10421216_169,0.013428007,0.090315275,0.030249864,0.06807551,0.03976894
10421216_170,0.009103203,0.1304237,0.035305843,0.083611324,0.047834724
10421216_171,0.007794694,0.15077923,0.04096456,0.09268379,0.03523445
10421216_172,0.013910008,0.094461106,0.023902483,0.06605089,0.02539487
10421216_173,0.007809802,0.090661824,0.01803779,0.061072905,0.016777333
10421216_174,0.015731575,0.15766323,0.04771111,0.10243927,0.051911842
10421216_175,0.006826504,0.063985765,0.017683098,0.043737996,0.022921728
