id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
10421216_0,0.75633854,0.65029645,0.53243226,1.3260685,0.7511537
10421216_1,0.44125473,1.0919443,0.8898741,1.6168699,1.050573
10421216_2,0.061782442,0.23684105,0.07913378,0.4452086,0.2513962
10421216_3,0.04795289,0.18935543,0.04172875,0.36086035,0.19146794
10421216_4,0.016048837,0.105772264,0.03276149,0.22635497,0.09424475
10421216_5,-0.0056889094,0.08406361,0.020550579,0.18193607,0.082270056
10421216_6,0.015456144,0.37144113,0.12065905,0.34770986,0.21964926
10421216_7,0.012622878,0.13756698,0.06496216,0.16957098,0.0980646
10421216_8,0.005920563,0.30279595,0.1299424,0.27125394,0.20180345
10421216_9,0.39964956,0.42222923,0.19900577,0.41030556,0.42691287
10421216_10,0.64481103,0.36678886,0.24705094,0.38237977,0.3142166
10421216_11,0.2713377,0.2795409,0.16827175,0.41800714,0.33355337
10421216_12,0.23929769,0.27369747,0.20762262,0.4396602,0.29939127
10421216_13,0.1831938,0.32081234,0.2841394,0.44617838,0.30558884
10421216_14,0.28262782,0.33903623,0.29087445,0.41356683,0.32855263
10421216_15,0.6268207,0.5335505,0.4126082,0.6363296,0.67146796
10421216_16,0.39687288,0.5336734,0.47338945,0.464898,0.37744892
10421216_17,0.25958574,0.5476512,0.43257123,0.5513432,0.4615239
10421216_18,0.24401185,0.60060364,0.3904724,0.5224291,0.49343693
10421216_19,0.15982404,0.30643907,0.24352592,0.26389965,0.2741679
10421216_20,0.07591603,0.33963248,0.25555235,0.33702457,0.35158283
10421216_21,0.28492302,0.92047393,0.52669597,0.59824055,0.5436875
10421216_22,0.45767692,0.40067244,0.2060769,0.42513335,0.34495825
10421216_23,0.27072302,0.44666708,0.20724279,0.37718886,0.2858498
10421216_24,0.20296681,0.31308568,0.19741885,0.36988723,0.2991656
10421216_25,0.0886957,0.26541042,0.17984214,0.2812852,0.181253
10421216_26,0.14491268,0.24314609,0.1828634,0.2959453,0.3096652
10421216_27,0.73669904,0.53554213,0.32089794,0.5523268,0.61734235
10421216_28,0.38049576,0.5880629,0.55319285,0.45388573,0.41387054
10421216_29,0.5670526,1.1826662,1.0201494,0.81281567,0.69207996
10421216_30,0.69313157,0.77459145,0.6290922,0.61037266,0.686164
10421216_31,0.55842924,0.8193902,0.7383966,0.62949765,0.51492107
10421216_32,0.29531378,0.48020566,0.266393,0.5642985,0.43775874
10421216_33,0.05022235,0.28678602,0.123000115,0.30268496,0.16523856
10421216_34,-0.015906181,0.1704314,0.06298883,0.23113959,0.09669584
10421216_35,-0.044734187,0.09848877,0.034322545,0.18237595,0.072224006
10421216_36,-0.006061405,0.20241448,0.07669771,0.26353616,0.15883414
10421216_37,0.11191769,0.37922168,0.22446027,0.3970533,0.2842645
