id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
10421216_0,0.8124176,0.8003769,0.70362604,1.1572806,0.7054122
10421216_1,0.5378216,0.7036163,0.5330696,0.7550832,0.592067
10421216_2,0.12178119,0.33810544,0.17686047,0.29996175,0.22955357
10421216_3,0.055073276,0.17944461,0.07905354,0.16066642,0.106424004
10421216_4,0.024654008,0.11875264,0.053074688,0.10274742,0.049664058
10421216_5,0.033374995,0.14257145,0.05641623,0.11322071,0.072910726
10421216_6,0.07023605,0.28563175,0.110789746,0.21012397,0.12793773
10421216_7,0.045191184,0.14879248,0.06976102,0.10565524,0.05284202
10421216_8,0.09273653,0.4422381,0.23426627,0.26462114,0.15206379
10421216_9,0.5827313,0.33783552,0.23675098,0.27147347,0.29375547
10421216_10,0.6829027,0.40602565,0.37355614,0.31956142,0.27702576
10421216_11,0.28171518,0.27877963,0.21132462,0.29630214,0.27526245
10421216_12,0.18133713,0.19894798,0.15538739,0.21596451,0.1589406
10421216_13,0.13900794,0.21928567,0.19965436,0.24902561,0.19010131
10421216_14,0.26866066,0.30845892,0.31803653,0.3201258,0.3090871
10421216_15,0.57528406,0.43633065,0.4332654,0.48483276,0.6360343
10421216_16,0.31462693,0.4920675,0.5691291,0.39625078,0.35705394
10421216_17,0.22340459,0.4539485,0.49919608,0.46045393,0.45915306
10421216_18,0.23327681,0.39817756,0.35145277,0.30958045,0.38038164
10421216_19,0.19456083,0.2736597,0.27626625,0.19855878,0.22416621
10421216_20,0.16260545,0.42213792,0.3811128,0.36307526,0.35809094
10421216_21,0.28082913,0.58073604,0.47256052,0.42815804,0.35892278
10421216_22,0.56116897,0.33783734,0.2943238,0.38730407,0.3630713
10421216_23,0.36764473,0.3690525,0.32019663,0.3259992,0.2869038
10421216_24,0.30843925,0.28077164,0.2686795,0.33179557,0.33269763
10421216_25,0.12819204,0.14904445,0.1869511,0.18222201,0.16669032
10421216_26,0.16323787,0.17166618,0.20366596,0.2327098,0.25200883
10421216_27,0.61899483,0.4199912,0.4186821,0.41276747,0.58155084
10421216_28,0.28226894,0.48114485,0.6419505,0.43984246,0.43214104
10421216_29,0.3281067,0.78242314,0.83260477,0.6498598,0.5635634
10421216_30,0.46836132,0.70012593,0.62391204,0.5801947,0.6242893
10421216_31,0.2949673,0.73379004,0.7615124,0.49722758,0.4077758
10421216_32,0.15585265,0.3811437,0.26741448,0.3467453,0.28220585
10421216_33,0.051033482,0.1857684,0.08867583,0.14782979,0.08348392
10421216_34,0.020341858,0.11418654,0.049069576,0.09703348,0.04703758
10421216_35,0.014428049,0.08711927,0.035609327,0.06878058,0.043276995
10421216_36,0.04245256,0.14727789,0.06341888,0.11430655,0.07941821
10421216_37,0.09589265,0.29589656,0.18926638,0.19516334,0.11874328
10421216_38,0.20147288,1.1348264,0.8167842,0.65719235,0.41325456
10421216_39,0.5630524,0.61597574,0.407493,0.36538905,0.3054244
10421216_40,0.61831945,0.6350338,0.43550855,0.49860007,0.34533206
10421216_41,0.058016457,0.1773412,0.08031906,0.15545905,0.091899075
10421216_42,0.015940204,0.11698151,0.033354603,0.08794691,0.037926175
10421216_43,0.012496963,0.116898336,0.03255123,0.08300531,0.03139989
10421216_44,0.017736927,0.1255815,0.033586115,0.08616401,0.039738894
10421216_45,0.05870115,0.13066293,0.0419145,0.09127404,0.08209361
10421216_46,0.028109938,0.13739398,0.059082,0.091140315,0.046503685
10421216_47,0.02021335,0.13523819,0.058560893,0.091991834,0.056026123
10421216_48,0.039464317,0.2127277,0.08867109,0.13231558,0.084668905
10421216_49,0.034484953,0.15971673,0.089338526,0.10368359,0.062780395
10421216_50,0.06787128,0.19067653,0.11245561,0.15122664,0.11561047
10421216_51,0.051774725,0.24989149,0.09997344,0.15027478,0.082902685
10421216_52,0.034820117,0.11299164,0.047562048,0.082164675,0.047149748
10421216_53,0.0292404,0.15259078,0.061856277,0.12578836,0.071413554
