id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
10421216_0,0.8645334,1.6492836,1.4956452,1.3415747,1.0021554
10421216_1,0.26441655,0.29585987,0.25423527,0.43679768,0.2582472
10421216_2,0.13801348,0.19488472,0.1302461,0.26874164,0.19946752
10421216_3,0.087534055,0.23505299,0.109911084,0.26169196,0.18513837
10421216_4,0.033210933,0.1354283,0.07296863,0.1327089,0.076937765
10421216_5,0.039795563,0.13923553,0.078169554,0.15536453,0.15610462
10421216_6,0.14543241,0.4510802,0.20964213,0.34846866,0.34848613
10421216_7,0.09132434,0.13433939,0.081664845,0.12068871,0.12770489
10421216_8,0.3060403,0.57440245,0.3770331,0.28322303,0.29949018
10421216_9,1.1496918,0.470842,0.32879382,0.23780659,0.3814368
10421216_10,0.5959139,0.44227612,0.40536472,0.21303552,0.19761947
10421216_11,0.57694894,0.37482724,0.33712125,0.33151698,0.33596677
10421216_12,0.7923421,0.33255744,0.29915172,0.3261823,0.32325214
10421216_13,0.3663495,0.4648546,0.48243952,0.33873567,0.3677848
10421216_14,0.57511145,0.66414225,0.6682605,0.52141917,0.47787642
10421216_15,0.8560216,0.9206991,0.66831315,0.809729,0.95069265
10421216_16,0.43431646,0.53556,0.63704896,0.4682253,0.4312902
10421216_17,0.21129788,0.4772334,0.5684613,0.49761707,0.5055851
10421216_18,0.4122789,0.49709916,0.41036206,0.40691864,0.5553279
10421216_19,0.20763057,0.37788016,0.35542905,0.22990131,0.24938391
10421216_20,0.1882323,0.6249262,0.55310684,0.46850505,0.43537164
10421216_21,0.447083,1.2677829,0.9086609,0.88593495,0.605393
10421216_22,0.41355932,0.35970116,0.26394933,0.3267125,0.26580673
10421216_23,0.5632746,0.4296438,0.33129776,0.3223646,0.25260964
10421216_24,0.42993635,0.4315538,0.3440083,0.38620287,0.3479874
10421216_25,0.14695238,0.2887624,0.30255973,0.2513811,0.22516273
10421216_26,0.17944695,0.2213508,0.22555228,0.21558219,0.27393275
10421216_27,1.1692088,0.6567129,0.527244,0.49519634,0.74354553
10421216_28,0.5722468,0.61866677,0.7186583,0.4464547,0.44985816
10421216_29,0.66079277,1.0409516,1.0374217,0.7444236,0.5808526
