id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
10421216_0,0.7638246,1.1610522,0.8764316,1.4107814,0.8708141
10421216_1,0.5401249,0.89645445,0.7128156,0.9514034,0.72721666
10421216_2,0.13672094,0.38054508,0.20760211,0.29212755,0.25908792
10421216_3,0.035950013,0.13938765,0.058985017,0.11585484,0.09036177
10421216_4,0.010029957,0.07906036,0.036881194,0.07344653,0.0538422
10421216_5,0.02162385,0.09964491,0.039168328,0.09215839,0.07058446
10421216_6,0.04477448,0.28156322,0.10488221,0.2127607,0.12787749
10421216_7,0.03085167,0.12050759,0.061071068,0.11380252,0.08072197
10421216_8,0.08245371,0.32667166,0.2059341,0.2725096,0.194219
10421216_9,0.45898944,0.3078739,0.23458701,0.35226572,0.35401675
10421216_10,0.4369576,0.30846697,0.2864677,0.3454998,0.33366892
10421216_11,0.29853547,0.27338448,0.22119609,0.3322369,0.3347541
10421216_12,0.20408139,0.21865422,0.1943208,0.2835413,0.25371343
10421216_13,0.17813529,0.26472735,0.25238588,0.34487498,0.30713955
10421216_14,0.4502766,0.38160223,0.3982012,0.43393037,0.4017269
10421216_15,0.87110364,0.6266083,0.5784234,0.7272154,0.79812825
10421216_16,0.48228174,0.56095976,0.5815505,0.5418837,0.49907717
10421216_17,0.32297653,0.6621277,0.646631,0.64581573,0.6005125
10421216_18,0.27287155,0.69617957,0.5445728,0.5439468,0.5895662
10421216_19,0.18542673,0.30840042,0.2808432,0.26219964,0.28906375
10421216_20,0.19394538,0.4032366,0.35595697,0.35073966,0.38139564
10421216_21,0.36223423,0.7930409,0.63737035,0.6910366,0.59178925
10421216_22,0.41419017,0.25545293,0.22117087,0.32670164,0.31175312
10421216_23,0.37940192,0.32094112,0.25783324,0.31469584,0.313149
10421216_24,0.35406965,0.28577352,0.25325224,0.34049386,0.34919578
10421216_25,0.1421924,0.17229618,0.16928363,0.18216194,0.19260344
10421216_26,0.26403177,0.24444713,0.23631139,0.2801666,0.3366814
10421216_27,0.5921403,0.47234717,0.38631085,0.4287268,0.6032524
10421216_28,0.3495264,0.40323228,0.41688293,0.3857428,0.39670062
10421216_29,0.39351547,0.58431906,0.5964227,0.52767265,0.47882637
10421216_30,0.63011503,0.7504625,0.64822066,0.7063633,0.7598561
10421216_31,0.43190533,0.4970883,0.4332948,0.45169345,0.42537558
10421216_32,0.22372314,0.3152058,0.22115791,0.31704688,0.32823345
10421216_33,0.04654195,0.21652427,0.09821583,0.1811229,0.128605
10421216_34,0.013818562,0.103068404,0.042821027,0.091596924,0.06169694
10421216_35,0.008932665,0.07140385,0.028768085,0.06385846,0.04650023
10421216_36,0.032840118,0.15119138,0.057364114,0.11625618,0.08746211
10421216_37,0.08095183,0.23645952,0.12105626,0.1802935,0.12741274
10421216_38,0.31652763,0.8655406,0.6005709,0.6545192,0.43038478
10421216_39,0.849982,0.4373812,0.29385036,0.3588949,0.34851992
10421216_40,0.74855256,0.5669838,0.41403794,0.5936452,0.5350991
10421216_41,0.10291146,0.1577414,0.07726327,0.14755157,0.15821843
10421216_42,0.012871176,0.11118827,0.031978875,0.081855804,0.05591838
10421216_43,0.008335352,0.11905861,0.030382633,0.081868626,0.051354595
10421216_44,0.015369222,0.13479099,0.039379723,0.09017715,0.07315461
10421216_45,0.079672545,0.14442638,0.05543355,0.10144249,0.12510224
10421216_46,0.0318975,0.1396156,0.058513343,0.08555889,0.069162846
10421216_47,0.014802873,0.12964983,0.05589164,0.07605152,0.06692668
10421216_48,0.031882226,0.26140797,0.103789404,0.14660817,0.12848258
10421216_49,0.026616506,0.140823,0.06985728,0.087224305,0.08119893
10421216_50,0.08010585,0.22461736,0.10827182,0.14985561,0.15283337
10421216_51,0.047915533,0.29784203,0.10975811,0.18942805,0.12815559
10421216_52,0.027919248,0.1016297,0.04563497,0.08502569,0.06878353
10421216_53,0.027304143,0.118258476,0.050130434,0.10406495,0.075014934
10421216_54,0.042061716,0.11756213,0.062363982,0.12911208,0.093756706
10421216_55,0.2854105,0.42575604,0.28990403,0.5362898,0.3801552
10421216_56,0.22974321,0.22740453,0.16742283,0.23470062,0.26467013
10421216_57,0.44097656,0.37098926,0.3016017,0.38902658,0.4828024
10421216_58,0.27827454,0.3813737,0.37695423,0.33416545,0.33066863
10421216_59,0.47794738,0.92301345,0.840315,0.7430476,0.60728955
10421216_60,0.8081932,0.8846383,0.79765356,0.7260623,0.7082218
10421216_61,0.5620129,0.77591383,0.67490417,0.68730533,0.5298281
10421216_62,0.41918135,0.5686269,0.43323076,0.5778434,0.50838673
10421216_63,0.10412691,0.2661544,0.14759016,0.29236376,0.19795084
10421216_64,0.029738173,0.1179549,0.058113933,0.12921795,0.08476086
10421216_65,0.012954481,0.085841775,0.039558902,0.078587435,0.055071644
10421216_66,0.024051443,0.18460223,0.06932814,0.13756144,0.08902638
10421216_67,0.016745493,0.16806886,0.07228528,0.1154599,0.07198519
10421216_68,0.028511181,0.123443276,0.07890316,0.09724705,0.09550422
10421216_69,0.119206466,0.20572707,0.17684841,0.16344121,0.2081202
10421216_70,0.57002467,0.96375835,0.6334204,0.65762186,0.6572962
10421216_71,0.4921652,1.986633,1.6108621,1.3225067,0.9081139
10421216_72,0.29779595,0.4081558,0.29483372,0.29951423,0.28240153
10421216_73,0.25946975,0.5774591,0.41177258,0.40579122,0.49058145
10421216_74,0.09258406,0.303791,0.1903686,0.23686774,0.2896068
10421216_75,0.018819094,0.16885915,0.084653646,0.11870066,0.09623534
10421216_76,0.02363763,0.16868445,0.086925,0.121346675,0.09989526
10421216_77,0.10346764,0.3271973,0.1558924,0.20430104,0.19361217
10421216_78,0.65258193,0.6068566,0.37103522,0.5717993,0.6269604
10421216_79,0.3242559,0.5165562,0.4860215,0.43415374,0.39440817
10421216_80,0.3255751,0.5610168,0.5912192,0.50870574,0.5352359
10421216_81,0.881701,0.73141354,0.6978102,0.6260399,0.76226425
10421216_82,0.37244695,0.39434433,0.40124166,0.32523575,0.37636662
10421216_83,0.49632376,0.5617976,0.55514807,0.5066518,0.56762624
10421216_84,1.0378432,0.89913166,0.8840316,0.8075726,0.7544546
10421216_85,0.5408218,0.3968644,0.34996164,0.4401017,0.4649341
10421216_86,0.82159626,0.5415242,0.4515798,0.52699596,0.5381203
10421216_87,0.33963776,0.34301,0.2576046,0.38295943,0.3315673
10421216_88,0.0354338,0.101574,0.05778286,0.09272834,0.08673217
10421216_89,0.036644466,0.17560281,0.08396977,0.11993006,0.11277713
10421216_90,0.052955903,0.26879308,0.15390557,0.17568415,0.18856929
10421216_91,0.113553144,0.88022417,0.561502,0.43627775,0.46580523
10421216_92,0.2156713,1.1541399,0.7508595,0.58932966,0.5978607
10421216_93,0.38885927,0.91233087,0.65844756,0.60133517,0.6509273
10421216_94,0.3625211,0.98940855,0.73786753,0.70096993,0.6269133
10421216_95,0.1865794,0.3080985,0.23674707,0.24638233,0.34341967
10421216_96,0.0694449,0.4413663,0.241772,0.27339208,0.27778143
10421216_97,0.0072426796,0.093390085,0.0461995,0.068011,0.059395753
10421216_98,0.0051712096,0.07936233,0.034022562,0.058980092,0.05558662
10421216_99,0.019496769,0.14999788,0.054484084,0.10868136,0.07418992
10421216_100,0.03085889,0.15848239,0.07066663,0.13780415,0.090591356
10421216_101,0.10435172,0.36976,0.19589335,0.40979397,0.28644553
10421216_102,0.14753583,0.24892846,0.14612764,0.40335083,0.24649556
10421216_103,0.032973476,0.18838173,0.096905135,0.23182514,0.15156154
10421216_104,0.013809428,0.10494077,0.05252038,0.09881812,0.06541663
10421216_105,0.023459598,0.12697464,0.051652886,0.09149835,0.06368513
10421216_106,0.012786314,0.097202934,0.038614832,0.06660626,0.056858316
10421216_107,0.02124554,0.112121254,0.05106374,0.06916632,0.059493117
10421216_108,0.104732834,0.44485968,0.1932149,0.2111915,0.17999436
10421216_109,0.22257137,0.2645389,0.16617423,0.17891748,0.19239783
10421216_110,2.0400093,2.0552704,1.4899206,1.0478185,1.1404158
10421216_111,1.1835967,1.2414815,0.85289717,0.7315359,0.7144394
10421216_112,0.7548525,0.89762914,0.4980593,0.48844212,0.40433308
10421216_113,1.2210827,1.9547305,1.0774586,0.9570621,0.9565529
10421216_114,0.44790208,0.23386596,0.16116025,0.16363963,0.22727436
10421216_115,0.0816694,0.14872047,0.055015095,0.1010457,0.11519454
10421216_116,0.02098357,0.10534963,0.031974055,0.066183895,0.053186215
10421216_117,0.023159996,0.15901917,0.057282083,0.109934255,0.08040427
10421216_118,0.04933755,0.07289323,0.036789596,0.056984805,0.06462107
10421216_119,0.062133893,0.16744466,0.087531805,0.13345447,0.12069876
10421216_120,0.11761133,0.18305132,0.1314666,0.19232531,0.20933047
10421216_121,0.11353398,0.2715206,0.19310938,0.37466502,0.2764512
10421216_122,0.06546834,0.1932199,0.12863562,0.18956874,0.19128452
10421216_123,0.0348583,0.19134381,0.09600785,0.14177646,0.135703
10421216_124,0.021679863,0.107769445,0.056802616,0.06805554,0.080981895
10421216_125,0.040026084,0.180268,0.09045989,0.11020023,0.15836737
10421216_126,0.20520192,0.21673946,0.11450091,0.13201055,0.19789912
10421216_127,0.042243764,0.14009252,0.06502369,0.080325246,0.10548112
10421216_128,0.019808985,0.14675577,0.056930132,0.08555881,0.08304275
10421216_129,0.024344265,0.23734638,0.07920258,0.12642178,0.08706863
10421216_130,0.008869171,0.064722404,0.027328312,0.04627034,0.049969018
10421216_131,0.018447734,0.111742824,0.04234927,0.07087511,0.06002689
10421216_132,0.010647118,0.09285609,0.034608796,0.06485316,0.049175702
10421216_133,0.007598445,0.084774636,0.03576643,0.058405995,0.04505059
10421216_134,0.016919062,0.09380984,0.046335585,0.06972689,0.07060222
10421216_135,0.10332945,0.2574699,0.14926586,0.20950782,0.21201019
10421216_136,0.3396669,0.5894067,0.32720166,0.58467484,0.4430048
10421216_137,0.27699494,0.737005,0.4569014,0.49732792,0.4260491
10421216_138,0.20506725,0.26603103,0.2153196,0.18527886,0.22093779
10421216_139,0.23690048,0.47498372,0.28958297,0.26040566,0.33113623
10421216_140,0.23798195,0.45983076,0.3147148,0.28390342,0.27914903
10421216_141,0.12301621,0.36668518,0.30658728,0.26122725,0.2680258
10421216_142,0.45023623,0.5452342,0.40499887,0.33092907,0.4058594
10421216_143,0.49884167,0.5629687,0.501873,0.39383227,0.43885142
